X,Y,POT_MW,ALT_TOTAL,ALT_TORRE,DIAM_ROTOR,CRIADOR,DATA_CRIAC,ATUALIZADO,DATA_ATUAL,EOL_VERSAO,NOME_EOL,DEN_AEG,VERSAO_ATU,DATUM,FUSO,X_1,Y_1,OPE_COM,PROPRIETAR,CEG,Datum_1,Fuso_1,Operacao,latitude,Long,Lat,Park,KW,id,quality
-35.836647936,-5.37744903699996,2.3,139,98,82,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,675,Macacos,MAC-08,1,1,25,185605,9404883,1,SPE Macacos Energia S.A.,EOLCVRN030661-4-01,SIRGAS 2000,UTM 25S (MER -33),SIM,-5,-35.836647936,-5.377449037,Macacos,2300,8510,100
-42.5812929959999,-14.46316516,1.68,122,80,82.5,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,749,Caetité,CAE-05,1,1,23,760734.683465,8399673.8333,1,Centrais Eólicas Caetité S.A.,EOLCVBA030792-0-01,SIRGAS 2000,UTM 23S (MER -45),SIM,-14,-42.581292996,-14.46316516,Caetité,1680,8511,100
-35.904348243,-5.42424781299997,2.35,153.5,99.5,108,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,766,Modelo II,AEG6,1,1,25,178120,9399668,1,Enel Green Power Modelo II Eólica S.A.,EOLCVRN030788-2-01,SIRGAS 2000,UTM 25S (MER -33),SIM,-5,-35.904348243,-5.424247813,Modelo II,2350,8512,100
-39.628197771,-3.02664552699997,2.1,124,80,88,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,107,Icaraí,AEG 5,1,1,24,430193.142,9665442.135,1,Eólica Icaraí Geração e Comercialização de Energia S.A,EOLCVCE030289-9-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-3,-39.628197771,-3.026645527,Icaraí,2100,8513,100
-40.7997817259999,-7.48295922399996,1.85,121.25,80,82.5,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,829,Ventos de Santa Joana XI,JOA_XI-01,1,1,24,301391.89,9172454.77,1,Ventos de Santa Joana XI Energias Renováveis S.A.,EOLCVPI031388-2-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-7,-40.799781726,-7.482959224,Ventos de,1850,8514,100
-41.1111933569999,-9.87619445,2.35,144,98,92,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,883,Baraúnas I,BA-I-07,1,1,24,268486,8907544,1,Baraúnas I Energética S.A.,EOLCVBA031335-1-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-10,-41.111193357,-9.87619445,Baraúnas I,2350,8515,100
-37.6875056119999,-4.57104891699993,1.5,123.5,85,77,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,81,Quixaba,AEG 10,1,1,24,645598.979044,9494618.08117,1,Central Eólica Quixaba S.A,EOLCVCE030369-0-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-5,-37.687505612,-4.571048917,Quixaba,1500,8516,100
-53.426371251,-33.7135790909999,2,145,100,90,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,177,Minuano II,UG16,1,1,22,275154.63,6266957.62,1,Eólica Chuí VII S.A.,EOLCVRS030791-2-01,SIRGAS 2000,UTM 22S (MER -51),SIM,-34,-53.426371251,-33.713579091,Minuano II,2e3,8517,100
-35.832642246,-5.36511602199994,1.62,130,80,100,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,826,Morro dos Ventos II,6,1,1,25,186043,9406250,1,Desa Morro dos Ventos II S.A.,EOLCVRN030889-7-01,SIRGAS 2000,UTM 25S (MER -33),SIM,-5,-35.832642246,-5.365116022,Morro dos,1620,8518,100
-35.8462706289999,-5.38980988499998,2.3,139,98,82,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,674,Juremas,JUR-01,1,1,25,184544,9403510,1,SPE Juremas Energia S.A.,EOLCVRN030660-6-01,SIRGAS 2000,UTM 25S (MER -33),SIM,-5,-35.846270629,-5.389809885,Juremas,2300,8519,100
-42.6775890919999,-13.8883480919999,1.6,121.25,80,82.5,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,75,Nossa Senhora da Conceição,NSC_5,1,2,23,751025,8463444,1,Centrais Eólicas Nossa Senhora Conceição S.A.,EOLCVBA030318-6-01,SAD 69,UTM 23S (MER -45),SIM,-14,-42.677589092,-13.888348092,Nossa Senh,1600,8520,100
-41.5854307619999,-10.645028215,2.7,150,89,122,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,698,Umburanas 25,UMB_25_03,1,1,24,217135,8822090,2,Centrais Eólicas Umburanas 8 Ltda.,EOLCVBA033639-4-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-11,-41.585430762,-10.645028215,Umburanas,2700,8521,100
-42.6134691089999,-14.115046429,1.68,122,80,82.5,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,681,Ventos do Nordeste,VNE-04,1,1,23,757660.692516,8438240.87487,1,Centrais Eólicas Ventos do Nordeste S.A.,EOLCVBA030476-0-01,SIRGAS 2000,UTM 23S (MER -45),SIM,-14,-42.613469109,-14.115046429,Ventos do,1680,8522,100
-42.631586731,-14.144432125,1.6,121.25,80,82.5,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,91,Serra do Salto,SSA_11,1,2,23,755715,8435052,1,Centrais Eólicas Serra dos Saltos S.A.,EOLCVBA030314-3-01,SAD 69,UTM 23S (MER -45),SIM,-14,-42.631586731,-14.144432125,Serra do S,1600,8523,100
-41.4721314719999,-11.8509237599999,2,138.5,90,97,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,748,Dois Riachos,Dois Riachos 14,1,1,24,230662,8688737,1,Enel Green Power Dois Riachos Eólica S.A.,EOLCVBA031121-9-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-12,-41.472131472,-11.85092376,Dois Riach,2e3,8524,100
-50.348670528,-30.328432912,3,178,120,116,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,407,Atlântica II,II-07,1,1,22,562612,6644641,1,Atlântica II Parque Eólico S.A.,EOLCVRS030462-0-01,SIRGAS 2000,UTM 22S (MER -51),SIM,-30,-50.348670528,-30.328432912,Atlântica,3e3,8525,100
-35.449878543,-5.53777606499995,2.7,150,89,122,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,778,Riachão VI,AEG 7,1,1,25,228572,9387330,1,Central Eólica Apeliotes Ltda,EOLCVRN030872-2-01,SIRGAS 2000,UTM 25S (MER -33),SIM,-6,-35.449878543,-5.537776065,Riachão VI,2700,8526,100
-41.41816728,-12.105942839,2.3,176,118,116,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,102865,Ventos da Bahia XIV,SP14-16,1,1,24,236792,8660566,2,NA,EOLCVBA032536-8-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-12,-41.41816728,-12.105942839,Ventos da,2300,8527,100
-36.101751672,-5.67592082699997,4.2,195,120,150,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,102495,Jerusalém IV,JER-IV-01,1,1,24,821067,9371816,2,NA,EOLCVRN037297-8-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-6,-36.101751672,-5.675920827,Jerusalém,4200,8528,100
-41.185180627,-9.79316542,2,165,110,110,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1549,São Pelegrino 1,SP1-14,1,1,24,260309,8916678,2,Cataventos Energética Ltda.,EOLCVBA040648-1-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-10,-41.185180627,-9.79316542,São Pelegr,2e3,8529,100
-37.154943927,-5.25661270599994,4.2,195,120,150,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1568,Potiguar B 34,B34-VI,1,1,24,704485.822052,9418668.29006,2,Voltalia Energia do Brasil Ltda.,EOLCVRN040603-1-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-5,-37.154943927,-5.256612706,Potiguar B,4200,8530,100
-39.361154125,-3.28712202599996,4.2,200,125,150,SGI_EDITOR_5,2019-01-11,SGI_EDITOR_5,2019-01-11,1607,Serrote III,SIII-4,1,1,24,459878,9636663,2,Serrote Geração de Energia Elétrica S.A.,EOLCVCE040880-8-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-3,-39.361154125,-3.287122026,Serrote II,4200,8531,100
-41.319168513,-11.068180567,2.35,144,98,92,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1482,Serra da Babilônia X,SDB-X-A-01,1,1,24,246639,8775497,1,Eólica Serra da Babilônia X S.A.,EOLCVBA032469-8-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-11,-41.319168513,-11.068180567,Serra da B,2350,8532,100
-36.9892003429999,-5.11469181099994,2,177,120,114,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1546,Vila Paraíba III,VPB III-09,1,1,24,722912,9434309,2,Usina de Energia Eólica Vila Pará I SPE S.A.,EOLCVRN036981-0-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-5,-36.989200343,-5.114691811,Vila Paraí,2e3,8533,100
-41.4533366379999,-8.49221506,3,182.5,120,125,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1531,Ventos de Santa Angela 07,AN07-08,1,1,24,229899,9060432,2,Enel Green Power Ventos de Santa Ângela 7 S.A.,EOLCVPI033011-6-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-8,-41.453336638,-8.49221506,Ventos de,3e3,8534,100
-41.016943919,-9.27987800199998,2.2,141,100,82,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1493,Casa Nova D,CND-43,1,1,24,278439,8973576,2,Companhia Hidro Elétrica do São Francisco - CHESF,EOLCVBA037212-9-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-9,-41.016943919,-9.279878002,Casa Nova,2200,8535,100
-40.871443547,-9.96699130899998,2,135,80,110,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1562,Zeus II,SP02-05,1,1,24,294843,8897657,2,Enel Green Power Zeus II - Delfina 8 S.A.,EOLCVBA035266-7-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-10,-40.871443547,-9.966991309,Zeus II,2e3,8536,100
-40.441643128,-10.3325680469999,2.2,150,95,110,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1571,Ventos de São Januário 01,SJA01-09,1,1,24,342150,8857461,2,Parque Eólico Ventos de São Januário 01 S.A.,EOLCVBA033508-8-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-10,-40.441643128,-10.332568047,Ventos de,2200,8537,100
-35.980265268,-5.41150102799998,2,150,95,110,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1310,Cabeço Preto III,CPIII_04,1,1,25,169692,9401038,1,Gestamp Eólica Agreste S.A.,EOLCVRN031015-8-01,SIRGAS 2000,UTM 25S (MER -33),SIM,-5,-35.980265268,-5.411501028,Cabeço Pre,2e3,8538,100
-42.6264165929999,-2.66658198499994,2.3,138,80,116,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1338,Delta 3 I,VM1-05,1,1,23,763912,9705006,1,Delta 3 I Energia S.A.,EOLCVMA033682-3-01,SIRGAS 2000,UTM 23S (MER -45),SIM,-3,-42.626416593,-2.666581985,Delta 3 I,2300,8539,100
-41.512249843,-11.959054222,2.2,135,80,110,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1347,Ventos da Bahia III,AEG13,1,1,24,226396,8676731,1,Parque Eólico Ventos da Bahia III S.A.,EOLCVBA032527-9-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-12,-41.512249843,-11.959054222,Ventos da,2200,8540,100
-41.2228011019999,-10.9990353169999,2.0999999,137,80,114,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1413,Ventos de Santa Aurora,BA-04-10,1,1,24,257114.999991,8783228.000039,1,Central Eólica Babilônia IV S.A.,EOLCVBA034742-6-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-11,-41.222801102,-10.999035317,Ventos de,2099.9999,8541,100
-40.6090789639999,-7.99712018299994,2.1,136,80,114,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1432,Ventos de São Vicente 13,VIC_13-05,1,1,24,322657,9115674,1,Ventos de São Adeodato Energias Renováveis S.A.,EOLCVPI033139-2-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-8,-40.609078964,-7.997120183,Ventos de,2100,8542,100
-55.1893492519999,-30.45340908,2.625,192,129,126,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1475,Estância Santa Agusta II,ESA-II-2,1,1,21,673847.93,6629578.96,2,Ibereólica Renováveis do Brasil Ltda.,EOLCVRS037778-3-01,SIRGAS 2000,UTM 21S (MER -57),NÃO,-30,-55.189349252,-30.45340908,Estância S,2625,8543,100
-35.883799575,-5.39903869599993,1.6,121,80,82,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,151,Eurus III,4,1,1,25,180386,9402469,1,DESA Eurus III S.A.,EOLCVRN030504-9-01,SIRGAS 2000,UTM 25S (MER -33),SIM,-5,-35.883799575,-5.399038696,Eurus III,1600,8544,100
-41.557641931,-13.950856334,2,135,80,110,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1096,Cristalândia I,AEG 10,1,1,24,223658,8456221,1,Enel Green Power Cristalandia I Eólica S.A.,EOLCVBA032081-1-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-14,-41.557641931,-13.950856334,Cristalând,2e3,8545,100
-41.1833836019999,-3.85300663499993,1.69,130,80,100,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1176,Vento Formoso,FOR-01,1,1,24,257531,9573810,1,Nova Vento Formoso Energias Renováveis S.A.,EOLCVCE030595-2-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-4,-41.183383602,-3.853006635,Vento Form,1690,8546,100
-40.593737156,-7.39198838299995,2.70000005,150,89,122,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1230,Santo Anastácio,SAN-05,1,1,24,324099,9182603,2,Central Eólica Cruzeiro Ltda.,EOLCVPI031690-3-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-7,-40.593737156,-7.391988383,Santo Anas,2700.0000499999996,8547,100
-36.0632297189999,-5.38335338299993,2.35,144.38,98.38,92,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1264,Jericó,Jer-07,1,1,24,825498.2,9404177,1,Central Eólica Jaú S.A.,EOLCVRN031802-7-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-5,-36.063229719,-5.383353383,Jericó,2350,8548,100
-36.9467444319999,-5.02095776799996,3,182.5,120,125,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1282,Junco II,Ju II-8,1,1,24,727653.3622,9444661.9433,1,Usina de Energia Eólica Junco II SPE S.A.,EOLCVCE030914-1-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-5,-36.946744432,-5.020957768,Junco II,3e3,8549,100
-42.590058519,-14.521148769,1.68,122,80,82.5,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,556,Pelourinho,PEL-04,1,1,23,759721.680384,8393265.82706,1,Centrais Eólicas Pelourinho S.A.,EOLCVBA030793-9-01,SIRGAS 2000,UTM 23S (MER -45),SIM,-15,-42.590058519,-14.521148769,Pelourinho,1680,8550,100
-38.9792305399999,-3.43357692799998,2,121.5,78,87,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,65,Dunas de Paracuru,15,1,1,24,502307,9620482,1,Ventos Brasil Geração e Comercialização de Energia Elétrica S.A.,EOLCVCE030299-6-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-3,-38.97923054,-3.433576928,Dunas de P,2e3,8551,100
-35.919771537,-5.43880097099998,2.7,150,89,122,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,752,SM,3,1,1,25,176417,9398049,1,Santa Maria Energias Renováveis S.A.,EOLCVRN030864-1-01,SIRGAS 2000,UTM 25S (MER -33),SIM,-5,-35.919771537,-5.438800971,SM,2700,8552,100
-42.622149852,-14.038388756,1.68,122,80,82.5,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,175,Pilões,PIL-08,1,1,23,756808.694276,8446734.88433,1,Centrais Eólicas Pilões S.A.,EOLCVBA030776-9-01,SIRGAS 2000,UTM 23S (MER -45),SIM,-14,-42.622149852,-14.038388756,Pilões,1680,8553,100
-39.976383426,-2.89035121899997,1.5,123.5,85,77,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,104,Coqueiros,1,1,1,24,391485,9680480,1,Nova Eólica Coqueiro S.A.,EOLCVCE030282-1-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-3,-39.976383426,-2.890351219,Coqueiros,1500,8554,100
-35.787720438,-5.31357387,2.1,150,93,114,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1015,Santa Úrsula,URS-06,1,1,25,191e3,9411977,1,Santa Úrsula Energias Renováveis S.A.,EOLCVRN031425-0-01,SIRGAS 2000,UTM 25S (MER -33),SIM,-5,-35.787720438,-5.31357387,Santa Úrsu,2100,8555,100
-51.759875095,-26.611191504,1.5,123.5,85,77,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,3,Campo Belo,UG 2,1,1,22,424392,7056444,1,Campo Belo Energia Eólica S.A.,EOLCVSC029065-3-01,SIRGAS 2000,UTM 22S (MER -51),SIM,-27,-51.759875095,-26.611191504,Campo Belo,1500,8556,100
-36.4303182149999,-5.11544360499994,1.65,111,70,82,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,600,Alegria II,AEG II-28,1,2,24,784942,9434046,1,New Energy Options Geração de Energia S.A.,EOLCVRN028443-2-01,SAD 69,UTM 24S (MER -39),SIM,-5,-36.430318215,-5.115443605,Alegria II,1650,8557,100
-38.144880702,-9.06142844199996,2.35,130,80,100,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,226,Pedra do Gerônimo,AEG5,1,1,24,593977,8998246,1,Enel Green Power Pedra do Gerônimo Eólica S.A.,EOLCVPE030806-4-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-9,-38.144880702,-9.061428442,Pedra do G,2350,8558,100
-35.8865270049999,-5.42286047499994,2.35,153.5,99.5,108,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,178,Modelo I,MODI 3,1,1,25,180096,9399831,1,Enel Green Power Modelo I Eólica S.A.,EOLCVRN030787-4-01,SIRGAS 2000,UTM 25S (MER -33),SIM,-5,-35.886527005,-5.422860475,Modelo I,2350,8559,100
-37.87302111,-4.42045851899996,1.6,153.8,103.8,100,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,245,São Clemente,4,1,1,24,625042,9511302,2,Energia dos Ventos VIII S.A.,EOLCVCE030927-3-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-4,-37.87302111,-4.420458519,São Clemen,1600,8560,100
-41.4116158749999,-11.8459157149999,2,137,80,144,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,570,Esperança,Esperança 08,1,1,24,237254,8689349,1,Enel Green Power Esperança Eólica S.A.,EOLCVBA031355-6-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-12,-41.411615875,-11.845915715,Esperança,2e3,8561,100
-37.685430363,-4.57724053199996,1.5,123.5,85,77,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,81,Quixaba,AEG 14,1,1,24,645827.980005,9493933.07813,1,Central Eólica Quixaba S.A,EOLCVCE030369-0-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-5,-37.685430363,-4.577240532,Quixaba,1500,8562,100
-39.667707631,-3.01401335599996,2.1,124,80,88,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,20,Icaraizinho,AEG 10,1,1,24,425801,9666834,1,CPFL Energias Renováveis S.A.,EOLCVCE028699-0-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-3,-39.667707631,-3.014013356,Icaraizinh,2100,8563,100
-35.9498048409999,-5.26650819799994,1.6,121.25,80,82.5,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,115,Asa Branca VII,AB-VII_14,1,1,25,172994,9417103,1,Asa Branca VII Energias Renováveis Ltda.,EOLCVRN030513-8-01,SIRGAS 2000,UTM 25S (MER -33),SIM,-5,-35.949804841,-5.266508198,Asa Branca,1600,8564,100
-41.7411958879999,-2.81257945299996,2,138.5,90,97,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,227,Porto das Barcas,C-04,1,1,24,195222,9688765,1,Porto das Barcas Energia S.A.,EOLCVPI030827-7-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-3,-41.741195888,-2.812579453,Porto das,2e3,8565,100
-40.706282125,-7.57853078399995,2,126.5,78,97,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,814,Ventos de Santa Joana II,JOA_II-06,1,1,24,311754,9161926,1,Ventos de Santa Joana II Energias Renováveis S.A.,EOLCVPI031361-0-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-8,-40.706282125,-7.578530784,Ventos de,2e3,8566,100
-41.603398832,-10.71697323,2.5,148,90,116,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1590,Umburanas 21,UMB_21_07,1,1,24,215235,8814111,2,Centrais Eólicas Umburanas 16 Ltda.,EOLCVBA033636-0-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-11,-41.603398832,-10.71697323,Umburanas,2500,8567,100
-37.3746421449999,-4.88887826899997,3,182.5,120,125,SGI_EDITOR_5,2019-01-11,SGI_EDITOR_5,2019-01-11,1604,João de Barro,JB-13,1,1,24,680232,9459401,2,Central Eólica João de Barro S.A.,EOLCVRN032475-2-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-5,-37.374642145,-4.888878269,João de Ba,3e3,8568,100
-36.6334556149999,-6.17426298599997,2.1,150,93,114,SGI_EDITOR_5,2019-01-29,SGI_EDITOR_5,2019-01-29,1623,Queimada I,AEG 5,1,1,24,761893,9316950,2,Phoenix Energias Renováveis Ltda.,EOLCVRN034498-2-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-6,-36.633455615,-6.174262986,Queimada I,2100,8569,100
-36.893592524,-6.99612773599995,2.1,137,80,114,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1398,Chafariz 1,CHA 1.13,1,1,24,732708,9226158,2,Chafariz 1 Energia Renovável S.A.,EOLCVPB034639-0-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-7,-36.893592524,-6.996127736,Chafariz 1,2100,8570,100
-41.494706201,-12.090826563,2.3,176,118,116,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,102866,Ventos da Bahia XXIII,SP23-12,1,1,24,228441,8662164,2,NA,EOLCVBA035234-9-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-12,-41.494706201,-12.090826563,Ventos da,2300,8571,100
-36.196608055,-5.45990999599996,3.465,180,114,132,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,102523,Monte Verde IV,MV_IV_09,1,1,24,810664,9395774,2,NA,EOLCVRN038035-0-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-5,-36.196608055,-5.459909996,Monte Verd,3465,8572,100
-41.200138121,-9.78131892799996,2,165,110,110,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1550,São Pelegrino 2,SP2-06,1,1,24,258659,8917978,2,Cataventos Energética Ltda.,EOLCVBA040649-0-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-10,-41.200138121,-9.781318928,São Pelegr,2e3,8573,100
-37.114486453,-5.24876104299994,4.2,195,120,150,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1566,Potiguar B 32,B32-III,1,1,24,708973.888294,9419523.29008,2,Voltalia Energia do Brasil Ltda.,EOLCVRN040601-5-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-5,-37.114486453,-5.248761043,Potiguar B,4200,8574,100
-40.594234194,-8.00759432099994,2.1,136,80,114,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1433,Ventos de São Vicente 14,VIC_14-14,1,1,24,324298,9114522,1,Ventos de Santo Afonso Energias Renováveis S.A.,EOLCVPI033138-4-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-8,-40.594234194,-8.007594321,Ventos de,2100,8575,100
-55.150370731,-30.396232499,2.625,192,129,126,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1474,Estância Santa Augusta I,ESA-I-8,1,1,21,677694.69,6635856,2,Ibereólica Renováveis do Brasil Ltda.,EOLCVRS037777-5-01,SIRGAS 2000,UTM 21S (MER -57),NÃO,-30,-55.150370731,-30.396232499,Estância S,2625,8576,100
-41.32889822,-11.069895013,2.35,144,98,92,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1483,Serra da Babilônia XI,SDB-XI-B-12,1,1,24,245577,8775299,1,Eólica Serra da Babilônia XI S.A.,EOLCVBA032470-1-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-11,-41.32889822,-11.069895013,Serra da B,2350,8577,100
-37.006322928,-5.10031561599993,2,177,120,114,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1545,Vila Paraíba II,VPB II-02,1,1,24,721018,9435905,2,Ventos de Vila Paraíba II SPE S.A.,EOLCVRN036985-3-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-5,-37.006322928,-5.100315616,Vila Paraí,2e3,8578,100
-41.468877006,-8.53319112,3,182.5,120,125,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1534,Ventos de Santa Angela 10,AN10-01,1,1,24,228216,9055887,2,Enel Green Power Ventos de Santa Ângela 10 S.A.,EOLCVPI033014-0-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-9,-41.468877006,-8.53319112,Ventos de,3e3,8579,100
-41.01673232,-9.24758066299995,2.5,141,100,82,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1492,Casa Nova C,CNC-108,1,1,24,278442,8977149,2,Companhia Hidro Elétrica do São Francisco - CHESF,EOLCVBA037211-0-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-9,-41.01673232,-9.247580663,Casa Nova,2500,8580,100
-36.0794048189999,-5.40291945399997,2.35,144.38,98.38,92,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1266,Umbuzeiros,Umb-02,1,1,24,823693.5,9402020,1,Central Eólica Jau S.A.,EOLCVRN031826-4-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-5,-36.079404819,-5.402919454,Umbuzeiros,2350,8581,100
